Ben Arous;104;5,65%;;;;;;;;;;;;
Manouba;66;3,58%;;;;;;;;;;;;
Zaghouan;30;1,63%;;;;;;;;;;;;
Bizerte;105;5,70%;;;;;;;;;;;;
Nabeul;137;7,44%;;;;;;;;;;;;
Béja;62;3,37%;;;;;;;;;;;;
Kef;47;2,55%;;;;;;;;;;;;
Jendouba;69;3,75%;;;;;;;;;;;;
Siliana;40;2,17%;;;;;;;;;;;;
Sousse;105;5,70%;;;;;;;;;;;;
Monastir;80;4,34%;;;;;;;;;;;;
Mahdia;64;3,47%;;;;;;;;;;;;
Kairouan;89;4,83%;;;;;;;;;;;;
Sidi Bouzid;68;3,69%;;;;;;;;;;;;
Kasserine;68;3,69%;;;;;;;;;;;;
Sfax;162;8,79%;;;;;;;;;;;;
Gabès;65;3,53%;;;;;;;;;;;;
Médenine;75;4,07%;;;;;;;;;;;;
Tataouine;23;1,25%;;;;;;;;;;;;
Gafsa;56;3,04%;;;;;;;;;;;;
Kébili;30;1,63%;;;;;;;;;;;;
Tozeur;30;1,63%;;;;;;;;;;;;
Total;1842;100,00%;;;;;;;;;;;;
;;;;;;;;;;;;;;
L'étude a été menée auprès d'un échantillon de 1842 individus âgés de 18 ans et plus, CSP ABCDE.Le mode de collecte de données a été le CATI. La méthode de l'échantillonnage utilisée est celle des quotas. Les critères choisis sont le sexe, l'âge, la Catégorie SocioProfessionnelle (CSP), conformément à la structure de la population Tunisienne selon le dernier recensement de l'INS.;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
Intérêt pour la politique ;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
D'une façon générale, vous diriez que vous vous intéressez à la politique (En spontané) ? ;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
Répartition par sexe;;;;;;;;;;;;;;
;Total;Homme;Femme;;;;;;;;;;;
Pas du tout intéressé;31,30%;28,40%;34,40%;;;;;;;;;;;
Peu intéressé;48,80%;46,60%;51,20%;;;;;;;;;;;
Plutôt intéressé;14,50%;17,30%;11,50%;;;;;;;;;;;
Très intéressé;5,50%;7,70%;3,00%;;;;;;;;;;;
;;;;;;;;;;;;;;
Répatition par Csp;;;;;;;;;;;;;;
;Total;AB;C;DE;;;;;;;;;;
Pas du tout intéressé;31,30%;19,80%;27,80%;42,00%;;;;;;;;;;
Peu intéressé;48,80%;53,30%;50,40%;43,90%;;;;;;;;;;
Plutôt intéressé;14,50%;17,60%;15,80%;10,90%;;;;;;;;;;
Très intéressé;5,50%;9,30%;6,00%;3,20%;;;;;;;;;;
;;;;;;;;;;;;;;
Répartition par tranche d'âge;;;;;;;;;;;;;;
;Total;Moins de 20;De 20 à 29;De 30 à 39;De 40 à 49;De 50 à 59;60 et plus;;;;;;;
Pas du tout intéressé;31,30%;44,60%;42,30%;30,60%;25,20%;23,90%;26,60%;;;;;;;
Peu intéressé;48,80%;47,80%;46,00%;51,20%;52,20%;48,50%;45,80%;;;;;;;
Plutôt intéressé;14,50%;5,00%;8,90%;15,10%;16,30%;19,60%;17,60%;;;;;;;
Très intéressé;5,50%;2,60%;2,80%;3,10%;6,40%;8,00%;10,10%;;;;;;;
;;;;;;;;;;;;;;
Répartition par  Région;;;;;;;;;;;;;;
;Total;Grand Tunis;Nord Est;Nord Ouest;Sahel;Centre;Sud Est;Sud Ouest;;;;;;
Pas du tout intéressé;31,30%;29,30%;36,30%;33,10%;35,60%;30,60%;28,90%;21,70%;;;;;;
Peu intéressé;48,80%;50,60%;51,10%;45,20%;44,40%;52,50%;46,10%;53,60%;;;;;;
Plutôt intéressé;14,50%;12,50%;9,30%;15,20%;14,00%;13,80%;21,00%;16,90%;;;;;;
Très intéressé;5,50%;7,50%;3,40%;6,50%;6,00%;3,10%;4,00%;7,80%;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
L'affiliation politique;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
De quel parti politique vous sentez-vous le plus proche ou disons le moins éloigné (En spontané) ?    ;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
Répartition par sexe;;;;;;;;;;;;;;
;Total;Homme;Femme;;;;;;;;;;;
Aucun parti  ;69,40%;67,20%;71,90%;;;;;;;;;;;
Ennahdha ;7,10%;8,70%;5,30%;;;;;;;;;;;
Qalb Tounes  ;5,10%;4,10%;6,10%;;;;;;;;;;;
Le Parti Destourien Libre   ;4,70%;4,70%;4,80%;;;;;;;;;;;
Le Courant Démocratique  ;3,30%;3,00%;3,60%;;;;;;;;;;;
Haraket Al-Chaab  ;2,10%;2,80%;1,40%;;;;;;;;;;;
Al Karama  ;1,60%;2,20%;1,00%;;;;;;;;;;;
Nidaa Tounes  ;1,40%;1,80%;1,10%;;;;;;;;;;;
Tehya Tounes  ;1,00%;0,80%;1,10%;;;;;;;;;;;
Front Populaire  ;0,90%;1,60%;0,10%;;;;;;;;;;;
Le Parti Al-Rahma  ;0,80%;0,80%;0,80%;;;;;;;;;;;
Afek Tounes  ;0,50%;0,30%;0,80%;;;;;;;;;;;
3ich Tounsi  ;0,50%;0,20%;0,70%;;;;;;;;;;;
Kais Said;0,20%;0,20%;0,20%;;;;;;;;;;;
Safi Said;0,20%;0,20%;0,10%;;;;;;;;;;;
L'Union Populaire Républicain   ;0,20%;0,20%;0,10%;;;;;;;;;;;
Tayar Al Mahabba-Al Aridha  ;0,20%;0,20%;0,10%;;;;;;;;;;;
Harak Tounes Al Irada   ;0,20%;0,20%;0,10%;;;;;;;;;;;
Al Massar ;0,10%;0,10%;0,10%;;;;;;;;;;;
Ettakatol ;0,10%;0,10%;0,10%;;;;;;;;;;;
Partie El Ommel;0,10%;0,10%;0,10%;;;;;;;;;;;
Machrou Tounes  ;0,10%;0,20%;0,00%;;;;;;;;;;;
Amal wa 3amal;0,10%;0,20%;0,00%;;;;;;;;;;;
Appel Des Tunisiens A l'Etranger   ;0,10%;0,10%;0,10%;;;;;;;;;;;
;;;;;;;;;;;;;;
Répartition par Csp;;;;;;;;;;;;;;
;Total;AB;C;DE;;;;;;;;;;
Aucun parti  ;69,40%;66,90%;67,50%;74,50%;;;;;;;;;;
Ennahdha ;7,10%;11,00%;7,90%;4,30%;;;;;;;;;;
Qalb Tounes  ;5,10%;2,40%;3,90%;8,30%;;;;;;;;;;
Le Parti Destourien Libre   ;4,70%;5,40%;5,70%;2,30%;;;;;;;;;;
Le Courant Démocratique  ;3,30%;5,90%;3,70%;1,80%;;;;;;;;;;
Haraket Al-Chaab  ;2,10%;1,50%;2,70%;1,10%;;;;;;;;;;
Al Karama  ;1,60%;0,80%;2,10%;0,80%;;;;;;;;;;
Nidaa Tounes  ;1,40%;0,80%;1,60%;1,20%;;;;;;;;;;
Tehya Tounes  ;1,00%;0,80%;1,00%;0,90%;;;;;;;;;;
Front Populaire  ;0,90%;2,30%;0,90%;0,40%;;;;;;;;;;
Le Parti Al-Rahma  ;0,80%;0,80%;0,80%;0,80%;;;;;;;;;;
Afek Tounes  ;0,50%;0,00%;0,20%;1,30%;;;;;;;;;;
3ich Tounsi  ;0,50%;0,80%;0,40%;0,60%;;;;;;;;;;
Kais Said;0,20%;0,00%;0,08%;0,60%;;;;;;;;;;
Safi Said;0,20%;0,00%;0,20%;0,20%;;;;;;;;;;
L'Union Populaire Républicain   ;0,20%;0,00%;0,30%;0,00%;;;;;;;;;;
Tayar Al Mahabba-Al Aridha  ;0,20%;0,80%;0,09%;0,20%;;;;;;;;;;
Harak Tounes Al Irada   ;0,20%;0,00%;0,20%;0,20%;;;;;;;;;;
Al Massar ;0,10%;0,00%;0,09%;0,20%;;;;;;;;;;
Ettakatol ;0,10%;0,00%;0,20%;0,00%;;;;;;;;;;
Partie El Ommel;0,10%;0,00%;0,09%;0,20%;;;;;;;;;;
Machrou Tounes  ;0,10%;0,00%;0,08%;0,20%;;;;;;;;;;
Amal wa 3amal;0,10%;0,00%;0,20%;0,00%;;;;;;;;;;
Appel Des Tunisiens A l'Etranger   ;0,10%;0,00%;0,20%;0,00%;;;;;;;;;;
;;;;;;;;;;;;;;
Répartition par tranche d'âge;;;;;;;;;;;;;;
;Total;Moins de 20;De 20 à 29;De 30 à 39;De 40 à 49;De 50 à 59;60 et plus;;;;;;;
Aucun parti  ;69,40%;75,50%;77,70%;69,70%;67,50%;64,20%;62,00%;;;;;;;
Ennahdha ;7,10%;9,50%;5,00%;9,00%;6,00%;8,60%;6,80%;;;;;;;
Qalb Tounes  ;5,10%;5,00%;2,70%;4,30%;5,80%;8,10%;5,60%;;;;;;;
Le Parti Destourien Libre   ;4,70%;1,20%;2,20%;3,40%;2,70%;6,50%;12,70%;;;;;;;
Le Courant Démocratique  ;3,30%;2,60%;2,50%;3,10%;6,20%;2,70%;1,90%;;;;;;;
Haraket Al-Chaab  ;2,10%;1,10%;2,20%;1,80%;2,80%;2,00%;2,20%;;;;;;;
Al Karama  ;1,60%;0,00%;0,90%;2,40%;3,00%;1,40%;0,40%;;;;;;;
Nidaa Tounes  ;1,40%;0,00%;1,80%;1,00%;0,50%;2,30%;2,30%;;;;;;;
Tehya Tounes  ;1,00%;1,20%;0,60%;1,20%;0,90%;0,70%;1,50%;;;;;;;
Front Populaire  ;0,90%;1,30%;0,90%;1,30%;0,20%;0,70%;1,10%;;;;;;;
Le Parti Al-Rahma  ;0,80%;0,00%;1,40%;0,20%;1,30%;0,70%;0,40%;;;;;;;
Afek Tounes  ;0,50%;0,00%;1,10%;0,00%;0,80%;0,70%;0,00%;;;;;;;
3ich Tounsi  ;0,50%;1,30%;0,20%;0,50%;0,00%;0,70%;0,80%;;;;;;;
Kais Said;0,20%;0,00%;0,00%;0,30%;0,00%;0,30%;0,70%;;;;;;;
Safi Said;0,20%;0,00%;0,20%;0,50%;0,00%;0,00%;0,00%;;;;;;;
L'Union Populaire Républicain   ;0,20%;0,00%;0,00%;0,30%;0,00%;0,00%;0,80%;;;;;;;
Tayar Al Mahabba-Al Aridha  ;0,20%;0,00%;0,00%;0,00%;0,80%;0,00%;0,00%;;;;;;;
Harak Tounes Al Irada   ;0,20%;0,00%;0,20%;0,00%;0,60%;0,00%;0,00%;;;;;;;
Al Massar ;0,10%;0,00%;0,00%;0,30%;0,00%;0,00%;0,40%;;;;;;;
Ettakatol ;0,10%;1,30%;0,00%;0,00%;0,00%;0,30%;0,00%;;;;;;;
Partie El Ommel;0,10%;0,00%;0,00%;0,00%;0,60%;0,00%;0,00%;;;;;;;
Machrou Tounes  ;0,10%;0,00%;0,00%;0,50%;0,00%;0,00%;0,00%;;;;;;;
Amal wa 3amal;0,10%;0,00%;0,20%;0,20%;0,00%;0,00%;0,00%;;;;;;;
Appel Des Tunisiens A l'Etranger   ;0,10%;0,00%;0,00%;0,00%;0,30%;0,00%;0,40%;;;;;;;
;;;;;;;;;;;;;;
Répartition par Région;;;;;;;;;;;;;;
;Total;Grand Tunis;Nord Est;Nord Ouest;Sahel;Centre;Sud Est;Sud Ouest;;;;;;
Aucun parti  ;69,40%;68,10%;71,50%;67,30%;71,50%;68,20%;72,30%;62,00%;;;;;;
Ennahdha ;7,10%;8,30%;5,90%;5,80%;5,60%;8,50%;6,50%;10,30%;;;;;;
Qalb Tounes  ;5,10%;4,80%;3,70%;11,00%;5,50%;5,40%;0,90%;8,80%;;;;;;
Le Parti Destourien Libre   ;4,70%;6,70%;5,10%;4,50%;6,50%;2,70%;3,00%;1,00%;;;;;;
Le Courant Démocratique  ;3,30%;2,80%;3,40%;1,90%;2,40%;3,10%;4,60%;7,00%;;;;;;
Haraket Al-Chaab  ;2,10%;2,10%;2,30%;1,70%;1,60%;0,90%;3,10%;4,20%;;;;;;
Al Karama  ;1,60%;0,90%;1,80%;0,50%;0,40%;2,20%;3,40%;2,50%;;;;;;
Nidaa Tounes  ;1,40%;1,40%;2,20%;1,30%;2,00%;0,90%;0,90%;1,60%;;;;;;
Tehya Tounes  ;1,00%;0,70%;0,70%;0,50%;0,80%;1,30%;1,50%;1,50%;;;;;;
Front Populaire  ;0,90%;1,10%;0,40%;0,90%;0,80%;1,30%;0,90%;0,00%;;;;;;
Le Parti Al-Rahma  ;0,80%;0,70%;1,50%;0,90%;0,40%;1,80%;0,30%;0,00%;;;;;;
Afek Tounes  ;0,50%;0,70%;0,70%;0,80%;0,00%;0,90%;0,30%;0,00%;;;;;;
3ich Tounsi  ;0,50%;0,50%;0,00%;0,50%;0,80%;0,90%;0,30%;0,00%;;;;;;
Kais Said;0,20%;0,00%;0,40%;0,00%;0,00%;0,90%;0,30%;0,00%;;;;;;
Safi Said;0,20%;0,50%;0,00%;0,00%;0,40%;0,00%;0,00%;0,00%;;;;;;
L'Union Populaire Républicain   ;0,20%;0,00%;0,00%;0,00%;0,40%;0,00%;0,60%;0,00%;;;;;;
Tayar Al Mahabba-Al Aridha  ;0,20%;0,20%;0,00%;0,00%;0,40%;0,40%;0,00%;0,00%;;;;;;
Harak Tounes Al Irada   ;0,20%;0,00%;0,00%;0,90%;0,00%;0,00%;0,30%;0,00%;;;;;;
Al Massar ;0,10%;0,20%;0,00%;0,00%;0,00%;0,00%;0,00%;1,00%;;;;;;
Ettakatol ;0,10%;0,00%;0,00%;0,00%;0,40%;0,00%;0,30%;0,00%;;;;;;
Partie El Ommel;0,10%;0,20%;0,00%;0,50%;0,00%;0,00%;0,00%;0,00%;;;;;;
Machrou Tounes  ;0,10%;0,00%;0,40%;0,00%;0,00%;0,40%;0,00%;0,00%;;;;;;
Amal wa 3amal;0,10%;0,00%;0,00%;0,50%;0,00%;0,00%;0,30%;0,00%;;;;;;
Appel Des Tunisiens A l'Etranger   ;0,10%;0,20%;0,00%;0,50%;0,00%;0,00%;0,00%;0,00%;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
Participation à la vie politique;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
Jusqu'à présent, avez-vous déjà (plusieurs réponses possibles, en assisté) :;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
Répartition par sexe;;;;;;;;;;;;;;
;Total;Homme;Femme;;;;;;;;;;;
Voté     ;78,10%;78,30%;77,80%;;;;;;;;;;;
Rien ;18,40%;17,60%;19,30%;;;;;;;;;;;
Manifesté     ;15,50%;19,40%;11,20%;;;;;;;;;;;
Fait grève  ;13,30%;16,60%;9,70%;;;;;;;;;;;
Signé une ou des pétition(s)  ;6,00%;7,40%;4,60%;;;;;;;;;;;
Adhéré à un syndicat   ;6,00%;9,00%;2,70%;;;;;;;;;;;
Adhéré à une ou plusieurs association(s)     ;5,10%;6,00%;4,10%;;;;;;;;;;;
Adhéré à un parti politique    ;3,70%;5,60%;1,60%;;;;;;;;;;;
Ecrit des articles ou animé un blog  BLOG       ;2,70%;4,10%;1,20%;;;;;;;;;;;
;;;;;;;;;;;;;;
Répartition par Csp;;;;;;;;;;;;;;
;Total;AB;C;DE;;;;;;;;;;
Voté     ;78,10%;81,20%;80,90%;70,70%;;;;;;;;;;
Rien ;18,40%;12,70%;15,80%;25,70%;;;;;;;;;;
Manifesté     ;15,50%;18,70%;17,20%;10,90%;;;;;;;;;;
Fait grève  ;13,30%;18,90%;14,60%;9,00%;;;;;;;;;;
Signé une ou des pétition(s)  ;6,00%;9,30%;7,10%;2,70%;;;;;;;;;;
Adhéré à un syndicat   ;6,00%;13,00%;7,50%;0,80%;;;;;;;;;;
Adhéré à une ou plusieurs association(s)     ;5,10%;11,60%;5,60%;2,10%;;;;;;;;;;
Adhéré à un parti politique    ;3,70%;8,60%;4,30%;1,20%;;;;;;;;;;
Ecrit des articles ou animé un blog  BLOG       ;2,70%;8,60%;2,90%;0,80%;;;;;;;;;;
;;;;;;;;;;;;;;
Répartition par tranche d'âge;;;;;;;;;;;;;;
;Total;Moins de 20;De 20 à 29;De 30 à 39;De 40 à 49;De 50 à 59;60 et plus;;;;;;;
Voté     ;78,10%;45,50%;70,70%;74,70%;82,20%;87,30%;88,70%;;;;;;;
Rien ;18,40%;36,00%;23,90%;22,00%;16,40%;10,80%;10,20%;;;;;;;
Manifesté     ;15,50%;14,90%;16,50%;15,90%;13,60%;18,40%;12,90%;;;;;;;
Fait grève  ;13,30%;21,10%;11,30%;13,90%;15,30%;13,00%;11,10%;;;;;;;
Signé une ou des pétition(s)  ;6,00%;5,00%;7,00%;6,80%;5,80%;4,30%;6,00%;;;;;;;
Adhéré à un syndicat   ;6,00%;1,10%;2,40%;4,10%;8,70%;9,70%;8,30%;;;;;;;
Adhéré à une ou plusieurs association(s)     ;5,10%;9,90%;5,20%;3,30%;4,70%;5,00%;6,60%;;;;;;;
Adhéré à un parti politique    ;3,70%;1,30%;1,80%;2,30%;3,00%;6,50%;7,30%;;;;;;;
Ecrit des articles ou animé un blog  BLOG       ;2,70%;2,50%;2,50%;2,60%;2,50%;1,70%;4,90%;;;;;;;
;;;;;;;;;;;;;;
Répartition par Région;;;;;;;;;;;;;;
;Total;Grand Tunis;Nord Est;Nord Ouest;Sahel;Centre;Sud Est;Sud Ouest;;;;;;
Voté     ;78,10%;77,30%;75,80%;77,70%;77,50%;74,70%;83,70%;78,30%;;;;;;
Rien ;18,40%;18,80%;19,40%;20,10%;19,30%;21,80%;13,20%;17,70%;;;;;;
Manifesté     ;15,50%;14,90%;10,60%;13,00%;16,60%;12,50%;21,50%;20,20%;;;;;;
Fait grève  ;13,30%;14,60%;9,60%;11,50%;13,00%;14,20%;14,50%;16,10%;;;;;;
Signé une ou des pétition(s)  ;6,00%;6,90%;4,40%;6,00%;7,60%;2,70%;7,10%;6,80%;;;;;;
Adhéré à un syndicat   ;6,00%;6,90%;4,40%;4,60%;3,60%;9,30%;6,20%;7,60%;;;;;;
Adhéré à une ou plusieurs association(s)     ;5,10%;4,60%;4,80%;3,90%;8,40%;3,50%;4,60%;6,40%;;;;;;
Adhéré à un parti politique    ;3,70%;4,60%;3,30%;3,60%;4,40%;2,70%;3,70%;1,40%;;;;;;
Ecrit des articles ou animé un blog  BLOG       ;2,70%;3,00%;2,50%;0,90%;4,00%;2,70%;2,50%;3,80%;;;;;;
;;;;;;;;;;;;;;
Participation à la vie politique;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
A laquelle de ces élections avez-vous déjà voté (Plusieurs réponses possibles, en assisté) ?;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
Répartition par sexe;;;;;;;;;;;;;;
;Total;Homme;Femme;;;;;;;;;;;
7.Présidentielle 2019   ;87,90%;87,70%;88,20%;;;;;;;;;;;
6.Législatives 2019   ;67,70%;70,80%;64,40%;;;;;;;;;;;
4.Présidentielle 2014   ;53,00%;54,60%;51,10%;;;;;;;;;;;
3.Législatives 2014   ;48,10%;51,40%;44,50%;;;;;;;;;;;
2.Constituante 2011     ;40,30%;44,10%;36,00%;;;;;;;;;;;
5.Municipales 2018   ;36,80%;41,50%;31,50%;;;;;;;;;;;
1.Elections avant   2011;24,70%;28,50%;20,30%;;;;;;;;;;;
;;;;;;;;;;;;;;
Répartition par Csp;;;;;;;;;;;;;;
;Total;AB;C;DE;;;;;;;;;;
7.Présidentielle 2019   ;87,90%;88,90%;88,00%;87,50%;;;;;;;;;;
6.Législatives 2019   ;67,70%;71,20%;69,00%;63,50%;;;;;;;;;;
4.Présidentielle 2014   ;53,00%;57,20%;54,40%;48,10%;;;;;;;;;;
3.Législatives 2014   ;48,10%;50,50%;50,00%;42,40%;;;;;;;;;;
2.Constituante 2011     ;40,30%;48,80%;41,70%;34,20%;;;;;;;;;;
5.Municipales 2018   ;36,80%;41,80%;37,60%;33,00%;;;;;;;;;;
1.Elections avant   2011;24,70%;22,40%;24,10%;26,70%;;;;;;;;;;
;;;;;;;;;;;;;;
Répartition par tranche d'âge;;;;;;;;;;;;;;
;Total;Moins de 20;De 20 à 29;De 30 à 39;De 40 à 49;De 50 à 59;60 et plus;;;;;;;
7.Présidentielle 2019   ;87,90%;100,00%;85,50%;87,60%;87,40%;88,30%;90,00%;;;;;;;
6.Législatives 2019   ;67,70%;52,80%;50,60%;66,70%;73,40%;73,20%;80,60%;;;;;;;
4.Présidentielle 2014   ;53,00%;22,20%;31,50%;51,30%;61,70%;61,90%;67,20%;;;;;;;
3.Législatives 2014   ;48,10%;16,80%;23,10%;49,10%;58,20%;54,70%;64,50%;;;;;;;
2.Constituante 2011     ;40,30%;11,20%;18,10%;38,60%;47,30%;50,20%;56,00%;;;;;;;
5.Municipales 2018   ;36,80%;16,50%;18,00%;32,80%;40,00%;47,50%;53,30%;;;;;;;
1.Elections avant   2011;24,70%;8,60%;12,20%;16,40%;28,40%;31,80%;41,10%;;;;;;;
;;;;;;;;;;;;;;
Répartition par Région;;;;;;;;;;;;;;
;Total;Grand Tunis;Nord Est;Nord Ouest;Sahel;Centre;Sud Est;Sud Ouest;;;;;;
7.Présidentielle 2019   ;87,90%;84,30%;87,30%;91,10%;90,50%;85,70%;89,40%;91,50%;;;;;;
6.Législatives 2019   ;67,70%;66,00%;63,50%;70,40%;77,70%;60,70%;66,50%;74,50%;;;;;;
4.Présidentielle 2014   ;53,00%;47,40%;51,20%;57,20%;58,20%;50,60%;54,20%;60,90%;;;;;;
3.Législatives 2014   ;48,10%;42,90%;47,50%;48,30%;50,30%;45,80%;53,00%;53,80%;;;;;;
2.Constituante 2011     ;40,30%;36,10%;40,30%;39,10%;47,30%;37,40%;43,90%;36,30%;;;;;;
5.Municipales 2018   ;36,80%;30,80%;29,30%;37,60%;46,10%;33,90%;44,40%;35,20%;;;;;;
1.Elections avant   2011;24,70%;20,40%;35,00%;27,50%;19,90%;28,00%;22,10%;25,50%;;;;;;
;;;;;;;;;;;;;;
1437 individus qui ont déjà participé aux éléctions;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
Les élections législatives;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
Participation aux élections législatives;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
Lors des législatives, pour quelle liste avez-vous voté ?;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;
Répartition par Sexe;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;
;Total;Homme;Femme;;;;;;;;;;;
refus de répondre;31,10%;27,70%;35,10%;;;;;;;;;;;
Ennahdha ;16,40%;20,70%;11,20%;;;;;;;;;;;
Qalb Tounes  ;14,40%;14,20%;14,70%;;;;;;;;;;;
Le Courant Démocratique  ;8,20%;5,90%;11,00%;;;;;;;;;;;
Le Parti Destourien Libre   ;7,40%;7,90%;6,80%;;;;;;;;;;;
Autres;5,80%;6,00%;5,50%;;;;;;;;;;;
Haraket Al-Chaab  ;4,20%;4,30%;4,00%;;;;;;;;;;;
Al Karama  ;3,50%;3,50%;3,40%;;;;;;;;;;;
Nidaa Tounes  ;2,70%;3,40%;1,90%;;;;;;;;;;;
Tehya Tounes  ;2,40%;1,90%;3,20%;;;;;;;;;;;
Vote blanc;2,10%;2,10%;2,10%;;;;;;;;;;;
Liste Indépendante;1,80%;2,30%;1,20%;;;;;;;;;;;
;;;;;;;;;;;;;;
Répartition par Csp;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;
;Total;AB;C;DE;;;;;;;;;;
refus de répondre;31,10%;34,30%;30,20%;32,40%;;;;;;;;;;
Ennahdha ;16,40%;19,80%;17,40%;12,60%;;;;;;;;;;
Qalb Tounes  ;14,40%;4,10%;11,70%;25,60%;;;;;;;;;;
Le Courant Démocratique  ;8,20%;18,60%;8,20%;4,90%;;;;;;;;;;
Le Parti Destourien Libre   ;7,40%;6,70%;7,80%;6,40%;;;;;;;;;;
Autres;5,80%;1,40%;6,30%;5,70%;;;;;;;;;;
Haraket Al-Chaab  ;4,20%;2,50%;5,20%;1,70%;;;;;;;;;;
Al Karama  ;3,50%;0,00%;4,50%;1,70%;;;;;;;;;;
Nidaa Tounes  ;2,70%;2,70%;3,40%;0,90%;;;;;;;;;;
Tehya Tounes  ;2,40%;5,10%;1,50%;4,30%;;;;;;;;;;
Vote blanc;2,10%;2,70%;1,70%;3,00%;;;;;;;;;;
Liste Indépendante;1,80%;2,20%;2,10%;0,90%;;;;;;;;;;
;;;;;;;;;;;;;;
Répartition par tranche d'âge;;;;;;;;;;;;;;
 ;;;;;;;;;;;;;;
;Total;Moins de 20;De 20 à 29;De 30 à 39;De 40 à 49;De 50 à 59;60 et plus;;;;;;;
refus de répondre;31,10%;42,10%;43,70%;33,10%;24,90%;33,00%;22,50%;;;;;;;
Ennahdha ;16,40%;9,80%;16,30%;20,10%;16,90%;15,70%;13,30%;;;;;;;
